Kilometers_Driven,Mileage,Engine,Power,Seats,No. of Doors,Price,Age,Fuel_Type_Diesel,Fuel_Type_Petrol,Fuel_Type_CNG,Fuel_Type_LPG,Transmission_Manual,Transmission_Automatic,Owner_Type_First,Owner_Type_Second,Owner_Type_Third,Owner_Type_Fourth & Above,Colour_Others,Colour_Black/Silver,Colour_White
109606,22.0,1582,126.2,5,4,2.9,17.0,1,0,0,0,1,0,1,0,0,0,0,1,0
35000,20.51,998,67.0,5,4,5.5,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
68000,20.36,1197,78.9,5,4,1.95,16.0,0,1,0,0,1,0,0,0,1,0,0,1,0
74112,12.05,2179,120.0,9,5,4.1,18.0,1,0,0,0,1,0,1,0,0,0,0,0,1
54199,23.0,1248,88.8,5,4,5.0,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
46004,20.92,998,67.1,5,4,2.4,13.0,0,1,0,0,1,0,1,0,0,0,1,0,0
32000,21.38,1396,88.7,5,4,10.25,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
60000,21.9,1396,88.76,5,4,5.45,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
13418,16.36,2179,187.7,5,4,33.63,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
92000,26.2,998,58.2,5,4,3.0,13.0,0,0,1,0,1,0,0,1,0,0,1,0,0
87000,15.3,1596,101.0,5,4,1.37,19.0,0,1,0,0,1,0,0,1,0,0,1,0,0
30000,20.4,1197,81.8,5,4,5.0,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
92000,17.0,1497,118.0,5,4,2.25,16.0,0,1,0,0,1,0,0,1,0,0,1,0,0
90000,25.8,1498,98.6,5,4,3.8,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11200,19.27,2143,167.62,5,4,37.5,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
158000,14.07,2956,83.1,7,5,1.5,25.0,1,0,0,0,1,0,0,1,0,0,0,0,1
44282,25.2,1248,74.0,5,4,5.99,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
51000,20.92,998,67.1,5,4,2.65,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
26671,17.0,1497,118.0,5,4,5.67,13.0,0,1,0,0,1,0,0,1,0,0,1,0,0
39000,18.5,1197,80.0,5,4,2.75,13.0,0,1,0,0,1,0,1,0,0,0,0,1,0
47399,16.02,1373,93.7,7,5,5.6,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
58000,18.56,1995,190.0,5,4,17.98,16.0,1,0,0,0,0,1,1,0,0,0,1,0,0
96848,14.3,1598,103.6,5,4,4.62,11.0,0,1,0,0,0,1,1,0,0,0,1,0,0
52000,23.4,1248,74.0,5,4,5.25,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
30000,14.21,2143,203.0,5,4,26.0,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
46000,16.55,1968,147.51,5,4,9.95,16.0,1,0,0,0,0,1,1,0,0,0,1,0,0
61000,25.8,1498,98.6,5,4,4.35,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
51087,17.9,1998,163.7,5,4,7.75,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
100000,17.0,1896,105.0,5,4,3.11,16.0,1,0,0,0,1,0,1,0,0,0,0,0,1
87000,19.27,2143,167.62,5,4,17.0,12.0,1,0,0,0,0,1,0,1,0,0,0,1,0
5377,16.8,1497,116.3,5,4,11.45,6.0,0,1,0,0,1,0,1,0,0,0,1,0,0
33292,18.5,1197,85.8,5,4,3.19,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1
150000,12.99,2494,100.6,8,5,6.95,14.0,1,0,0,0,1,0,1,0,0,0,1,0,0
80000,14.0,2179,138.1,7,5,6.0,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
83000,11.9,2496,163.2,5,4,6.75,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
48000,22.69,1995,190.0,5,4,21.6,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
30000,15.4,1997,120.0,7,5,12.25,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
77332,23.0,1396,90.0,5,4,3.65,15.0,1,0,0,0,1,0,0,1,0,0,0,1,0
51000,11.74,2987,254.8,5,4,22.25,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
4800,20.51,998,67.04,5,4,3.6,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
25000,18.0,1497,117.3,5,4,9.45,9.0,0,1,0,0,0,1,1,0,0,0,1,0,0
42400,8.0,4806,394.3,4,4,42.91,15.0,0,1,0,0,0,1,0,0,1,0,0,1,0
25000,20.14,1498,88.0,5,4,6.9,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
37000,17.6,1496,88.73,5,4,2.8,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
58000,25.2,1248,74.0,5,4,5.95,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
12000,10.5,2993,271.23,4,4,79.0,9.0,1,0,0,0,0,1,1,0,0,0,1,0,0
7000,20.36,1197,78.9,5,4,3.6,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
150000,23.59,1364,67.05,5,4,6.0,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
38681,13.5,2198,157.7,7,5,23.86,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
83000,16.07,1995,181.0,5,4,12.75,15.0,1,0,0,0,0,1,1,0,0,0,1,0,0
87143,12.99,2494,100.0,8,5,12.5,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
62497,15.8,1499,110.0,5,4,7.52,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
60000,11.7,2354,177.6,5,4,4.45,14.0,0,1,0,0,0,1,1,0,0,0,0,0,1
42362,18.6,1197,81.83,5,4,6.15,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
60000,22.7,1498,89.84,5,4,5.75,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
49000,8.2,2993,245.0,4,4,29.0,12.0,1,0,0,0,0,1,1,0,0,0,1,0,0
100000,16.8,1497,116.3,5,4,6.25,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
87430,17.0,1497,118.0,5,4,3.5,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
8525,16.6,1998,112.0,5,4,23.0,8.0,1,0,0,0,0,1,0,1,0,0,1,0,0
21000,17.44,1998,189.08,4,4,21.5,12.0,0,1,0,0,0,1,1,0,0,0,1,0,0
50808,24.2,1498,98.6,7,5,6.68,8.0,1,0,0,0,1,0,0,1,0,0,0,1,0
63714,22.74,796,47.3,5,4,2.45,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
17738,15.3,2993,258.0,5,4,54.45,9.0,1,0,0,0,0,1,1,0,0,0,0,0,1
56501,12.9,2755,174.5,7,5,17.71,11.0,1,0,0,0,0,1,1,0,0,0,0,1,0
90000,17.3,1061,64.0,5,4,1.24,18.0,0,1,0,0,1,0,0,1,0,0,1,0,0
56778,11.74,1796,186.0,5,4,15.46,11.0,0,1,0,0,0,1,1,0,0,0,0,1,0
34952,19.81,1086,68.05,5,4,4.01,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
49112,15.5,1198,86.7,5,4,3.79,11.0,0,1,0,0,0,1,0,1,0,0,1,0,0
9952,10.37,2979,306.0,2,2,58.54,7.0,0,1,0,0,0,1,1,0,0,0,0,1,0
70200,14.53,1798,138.1,5,4,5.0,15.0,0,1,0,0,0,1,1,0,0,0,0,1,0
13000,16.55,1968,140.0,5,4,23.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
132000,13.5,2477,175.56,7,5,12.49,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
45376,28.4,1248,73.75,5,4,5.75,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
66000,15.04,1598,103.6,5,4,2.95,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
30000,20.45,1461,83.8,5,4,8.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
51240,8.2,2993,245.0,4,4,29.52,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
24393,13.68,2393,147.8,7,4,20.4,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
32227,22.74,796,47.3,5,4,3.26,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
41000,18.6,1197,81.83,5,4,4.75,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
81448,19.0,998,66.1,5,4,2.6,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
64984,16.95,1197,78.9,5,4,3.45,14.0,0,1,0,0,0,1,1,0,0,0,1,0,0
62000,25.8,1498,98.6,5,4,6.1,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1
66000,15.26,2143,203.2,5,4,30.0,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
8000,16.95,1498,97.7,5,4,3.75,12.0,0,1,0,0,1,0,1,0,0,0,0,1,0
73539,19.01,1461,108.45,5,4,6.75,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
25000,13.0,1591,121.3,5,4,12.75,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
55000,16.95,1498,97.7,5,4,4.3,12.0,0,1,0,0,1,0,0,1,0,0,0,1,0
52383,19.67,1582,126.2,5,4,14.82,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
63262,21.7,999,67.0,5,4,3.25,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
42706,25.44,936,56.3,5,4,2.4,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
75000,15.26,1150,74.9,5,4,1.15,17.0,0,1,0,0,1,0,0,1,0,0,1,0,0
43690,12.55,2982,168.5,7,5,17.11,10.0,1,0,0,0,0,1,1,0,0,0,0,1,0
2530,24.7,796,47.3,5,4,3.3,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
79663,16.8,1493,110.0,5,4,6.5,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
40337,23.1,998,67.04,5,4,4.45,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
27809,21.4,1197,83.1,5,4,6.41,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
41089,16.09,1995,184.0,5,4,28.79,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
61313,23.65,1248,88.5,5,4,7.99,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
89000,16.0,2179,140.0,7,5,13.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
48394,12.05,1995,154.0,5,4,10.49,15.0,0,1,0,0,0,1,1,0,0,0,0,1,0
72100,22.7,1498,89.84,5,4,5.45,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
61297,25.8,1498,98.6,5,4,4.35,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
47700,10.8,2354,152.0,5,4,5.25,18.0,0,1,0,0,1,0,0,1,0,0,0,0,1
100173,16.9,1497,100.0,5,4,2.4,19.0,0,1,0,0,1,0,0,1,0,0,0,0,1
7000,17.97,1498,99.6,5,4,3.65,12.0,0,1,0,0,0,1,1,0,0,0,1,0,0
125000,14.8,1998,68.0,5,4,3.0,22.0,1,0,0,0,1,0,0,0,1,0,0,1,0
135670,22.7,1498,89.84,5,4,6.55,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
31000,20.36,1197,78.9,5,4,2.25,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
5400,23.84,1199,84.0,5,4,3.98,9.0,0,1,0,0,1,0,1,0,0,0,0,1,0
68462,26.59,1248,74.0,5,4,4.15,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
69565,22.7,1498,89.84,5,4,5.55,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
45999,10.5,2835,107.2,6,5,11.0,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
123900,19.3,1248,73.9,5,4,5.4,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
69053,18.9,1197,82.0,5,4,5.72,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
21000,16.0,2179,140.0,7,5,16.5,8.0,1,0,0,0,0,1,1,0,0,0,0,0,1
27000,28.4,1248,73.75,5,4,5.9,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
72000,22.95,1248,74.0,5,4,5.0,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
61012,18.6,1197,81.83,5,4,6.0,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
68598,19.01,1461,108.45,5,4,6.17,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
10000,17.9,2143,136.0,5,4,28.9,7.0,1,0,0,0,0,1,1,0,0,0,1,0,0
87459,14.7,1390,85.0,5,4,2.75,16.0,0,1,0,0,1,0,1,0,0,0,1,0,0
38000,27.3,1498,98.6,5,4,6.21,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
58000,17.68,1968,174.33,5,4,18.5,11.0,1,0,0,0,0,1,1,0,0,0,1,0,0
26185,18.6,1197,81.83,5,4,7.98,8.0,0,1,0,0,1,0,1,0,0,0,1,0,0
69768,16.0,1198,90.0,5,4,2.9,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
104000,23.59,1364,67.06,5,4,3.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
123000,12.55,2982,168.5,7,5,16.5,12.0,1,0,0,0,0,1,1,0,0,0,0,0,1
63000,17.7,1497,78.0,5,4,1.75,18.0,0,1,0,0,1,0,0,1,0,0,0,1,0
1900,25.17,799,53.3,5,4,4.45,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
33598,13.68,2393,147.8,7,4,22.2,6.0,1,0,0,0,1,0,1,0,0,0,1,0,0
42646,19.6,1461,108.45,5,4,12.46,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
50867,20.34,1498,103.2,5,4,7.95,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
19000,28.4,1248,73.75,5,4,8.9,8.0,1,0,0,0,0,1,1,0,0,0,0,1,0
12336,17.0,1591,121.3,5,4,11.88,6.0,0,1,0,0,1,0,1,0,0,0,1,0,0
50000,16.47,1198,73.9,5,4,2.35,14.0,0,1,0,0,1,0,1,0,0,0,1,0,0
33915,17.8,1497,117.3,5,4,8.09,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
41367,15.8,2148,170.0,5,4,18.49,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
135000,17.8,1248,75.0,5,4,3.1,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
72717,12.99,2494,100.6,7,4,14.52,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
2800,26.1,1498,99.0,5,4,8.41,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
28352,11.7,1796,178.0,5,4,9.35,16.0,0,1,0,0,0,1,1,0,0,0,0,0,1
18000,18.5,1197,80.0,5,4,2.3,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
1000,20.89,1197,81.8,5,4,6.36,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
53497,13.5,2477,175.56,7,5,16.42,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
88500,23.2,1248,73.94,5,4,4.35,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
18043,22.74,796,47.3,5,4,4.12,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
17000,18.6,1197,81.83,5,4,6.5,7.0,0,1,0,0,1,0,1,0,0,0,1,0,0
82621,20.14,1498,88.8,5,4,4.42,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
110000,25.8,1498,98.6,5,4,4.65,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
58000,19.01,1461,108.45,5,4,4.99,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
18414,23.4,1248,74.0,5,4,7.25,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
42000,14.4,2967,241.4,5,4,28.75,14.0,1,0,0,0,0,1,1,0,0,0,1,0,0
29952,13.0,1591,121.3,5,4,13.77,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
15000,19.27,2143,170.0,5,4,28.5,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
75348,25.8,1498,98.6,5,4,3.75,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
160000,12.99,2494,100.0,8,5,12.0,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
49818,21.5,1197,81.8,5,4,4.11,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
22695,18.88,999,123.24,5,4,8.5,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
34000,13.7,1798,157.75,5,4,13.65,10.0,0,1,0,0,0,1,1,0,0,0,0,1,0
67612,14.21,2143,203.0,5,4,11.5,14.0,1,0,0,0,0,1,0,1,0,0,0,1,0
55000,16.52,1991,123.7,5,4,3.95,14.0,1,0,0,0,1,0,1,0,0,0,0,1,0
20248,21.1,1248,73.9,5,4,4.35,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
5500,21.56,1462,103.25,5,4,8.2,8.0,0,1,0,0,1,0,1,0,0,0,0,0,1
45000,26.0,1498,98.6,5,4,4.75,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0
18373,22.48,1995,187.74,5,4,45.86,6.0,1,0,0,0,0,1,1,0,0,0,0,1,0
67415,11.18,2696,184.0,7,5,11.03,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
59589,23.59,1364,67.1,5,4,5.6,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
2971,13.6,1598,181.0,4,4,39.75,7.0,0,1,0,0,0,1,1,0,0,0,1,0,0
60813,18.6,1199,76.8,5,4,3.32,9.0,0,1,0,0,1,0,0,1,0,0,0,0,1
76000,11.18,2696,184.0,7,5,8.79,12.0,1,0,0,0,0,1,0,1,0,0,0,0,1
58000,19.01,1461,108.45,5,4,5.2,12.0,1,0,0,0,1,0,0,1,0,0,0,0,1
38163,17.11,1968,174.33,5,4,32.91,6.0,1,0,0,0,0,1,1,0,0,0,0,1,0
17000,15.2,1968,140.8,5,4,9.75,17.0,1,0,0,0,0,1,1,0,0,0,0,0,1
60000,17.32,1968,184.0,5,4,21.0,12.0,1,0,0,0,0,1,1,0,0,0,0,1,0
61386,25.2,1248,74.0,5,4,7.05,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
86398,12.99,2494,100.6,7,4,15.2,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
78000,20.0,1399,68.0,5,4,2.25,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
38000,18.5,1197,80.0,5,4,2.23,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
90000,12.4,2698,179.5,5,4,22.5,12.0,1,0,0,0,0,1,0,1,0,0,0,1,0
38282,28.09,1248,88.5,5,4,8.5,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
30453,22.77,1498,98.59,5,4,8.45,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
68000,21.9,1396,88.76,5,4,4.4,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
56100,13.7,1997,153.86,5,4,9.75,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
123000,13.0,1493,100.0,5,4,1.1,20.0,0,1,0,0,1,0,0,0,1,0,0,0,1
108000,16.09,1995,184.0,5,4,17.5,13.0,1,0,0,0,0,1,1,0,0,0,0,1,0
47000,25.44,936,57.6,5,4,2.5,14.0,1,0,0,0,1,0,1,0,0,0,1,0,0
28786,10.4,2393,163.5,5,4,9.74,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1
64000,18.48,1995,177.0,5,4,28.0,10.0,1,0,0,0,0,1,1,0,0,0,1,0,0
70000,17.01,1591,121.3,5,4,4.75,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
17729,21.1,814,55.2,5,4,3.65,12.0,0,1,0,0,1,0,1,0,0,0,1,0,0
96000,12.99,2494,100.0,7,4,11.5,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
20789,11.36,2755,171.5,7,4,18.36,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
73557,19.6,1461,108.45,5,4,7.75,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
21110,17.44,1998,189.08,4,4,28.95,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
37442,18.5,1197,80.0,5,4,3.4,14.0,0,1,0,0,1,0,1,0,0,0,0,1,0
27078,10.98,1984,114.4,4,4,15.95,16.0,0,1,0,0,0,1,1,0,0,0,0,1,0
27300,17.8,1497,117.3,5,4,7.0,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
64000,17.0,1197,80.0,5,4,4.1,16.0,0,1,0,0,1,0,0,1,0,0,1,0,0
125000,16.6,1388,68.0,5,4,1.5,18.0,0,1,0,0,1,0,0,0,1,0,0,1,0
39927,12.55,2982,168.5,7,5,32.1,7.0,1,0,0,0,1,0,1,0,0,0,1,0,0
57000,22.7,1498,89.84,5,4,5.5,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
65278,14.66,2199,194.3,7,5,8.36,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
127510,19.0,1248,90.0,5,4,1.4,15.0,1,0,0,0,1,0,0,1,0,0,0,1,0
11110,22.74,796,47.3,5,4,2.35,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0
10000,17.57,1193,88.7,5,4,4.0,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0
83000,23.08,1461,63.1,5,4,3.7,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
52380,24.3,1248,88.5,5,4,10.15,7.0,1,0,0,0,1,0,1,0,0,0,0,0,1
103000,10.13,3498,364.9,5,4,8.85,19.0,0,1,0,0,0,1,1,0,0,0,1,0,0
84360,15.5,1586,103.3,5,4,4.12,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
166194,19.3,1461,84.8,7,5,3.9,12.0,1,0,0,0,1,0,1,0,0,0,0,0,1
74000,20.77,1248,88.8,7,5,8.75,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
79000,12.55,2982,168.5,7,5,17.75,11.0,1,0,0,0,0,1,1,0,0,0,0,0,1
71000,18.9,998,67.1,5,4,2.0,15.0,0,1,0,0,1,0,1,0,0,0,0,1,0
113000,15.1,2179,140.0,7,5,10.85,10.0,1,0,0,0,1,0,1,0,0,0,0,1,0
150000,14.95,2489,93.7,9,5,4.5,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
110000,16.96,1968,138.1,5,4,8.0,14.0,1,0,0,0,0,1,1,0,0,0,0,1,0
16235,24.7,1047,69.0,5,4,5.5,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0
37500,17.68,1968,174.33,5,4,32.0,10.0,1,0,0,0,0,1,1,0,0,0,0,0,1
28000,17.21,1197,103.5,5,4,7.25,9.0,0,1,0,0,0,1,1,0,0,0,0,1,0
17702,15.29,1591,121.3,5,4,11.94,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
17000,20.73,1373,91.1,5,4,7.65,8.0,0,1,0,0,1,0,1,0,0,0,0,1,0
54631,25.2,1248,74.0,5,4,6.25,9.0,1,0,0,0,1,0,1,0,0,0,0,1,0
83000,19.08,1582,126.32,5,4,6.0,13.0,1,0,0,0,0,1,1,0,0,0,0,0,1
24153,22.54,1396,88.73,5,4,9.18,8.0,1,0,0,0,1,0,0,1,0,0,0,0,1
46500,27.4,1498,98.6,5,4,3.3,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
52123,20.34,1498,103.2,5,4,7.5,10.0,1,0,0,0,1,0,1,0,0,0,1,0,0
70000,20.77,1248,88.8,7,5,5.45,12.0,1,0,0,0,1,0,1,0,0,0,1,0,0
11287,12.07,2967,241.4,7,5,70.36,7.0,1,0,0,0,0,1,1,0,0,0,0,0,1
37000,13.5,2987,282.0,5,4,21.0,15.0,1,0,0,0,0,1,1,0,0,0,1,0,0
11000,17.01,1591,121.3,5,4,6.1,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
79824,19.87,1461,83.8,5,4,5.25,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
60000,19.81,1086,68.05,5,4,1.99,17.0,0,1,0,0,1,0,1,0,0,0,1,0,0
42000,17.0,1497,118.0,5,4,2.3,16.0,0,1,0,0,1,0,1,0,0,0,0,0,1
31645,20.68,1995,190.0,5,4,29.4,8.0,1,0,0,0,0,1,1,0,0,0,1,0,0
51530,10.91,3198,197.2,7,5,30.27,7.0,1,0,0,0,0,1,1,0,0,0,1,0,0
87900,16.0,2179,140.0,7,5,12.01,10.0,1,0,0,0,1,0,1,0,0,0,0,0,1
41372,24.3,1248,88.5,5,4,9.3,9.0,1,0,0,0,1,0,1,0,0,0,1,0,0
45000,15.8,2148,170.0,5,4,23.0,11.0,1,0,0,0,1,0,1,0,0,0,0,1,0
32000,18.9,1197,82.0,5,4,4.8,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
26946,18.9,1197,82.0,5,4,4.45,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1
64236,14.7,1150,76.0,5,4,2.44,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
52950,14.0,796,35.0,5,4,2.35,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
41650,11.5,2982,171.0,7,5,10.99,15.0,1,0,0,0,1,0,0,1,0,0,1,0,0
71000,19.3,1248,73.9,5,4,3.3,15.0,1,0,0,0,1,0,1,0,0,0,1,0,0
48000,18.0,1198,86.7,5,4,4.75,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0
78958,23.0,1396,90.0,5,4,3.8,14.0,1,0,0,0,1,0,0,1,0,0,1,0,0
23000,19.1,1197,82.0,5,4,4.9,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0
84000,12.05,2179,120.0,7,5,6.85,11.0,1,0,0,0,1,0,1,0,0,0,0,0,1
53000,8.7,2987,224.34,5,4,13.75,16.0,1,0,0,0,0,1,1,0,0,0,1,0,0
67422,14.53,1798,138.0,5,4,3.55,14.0,0,1,0,0,1,0,0,1,0,0,0,1,0
52241,25.2,1248,74.0,5,4,2.9,13.0,1,0,0,0,1,0,1,0,0,0,1,0,0
70000,21.9,1396,88.8,5,4,4.0,13.0,1,0,0,0,1,0,1,0,0,0,0,0,1
25058,24.07,998,67.1,5,4,3.95,8.0,0,1,0,0,0,1,1,0,0,0,1,0,0
100400,25.0,1396,69.0,5,4,2.85,8.0,1,0,0,0,1,0,1,0,0,0,0,0,1
14233,17.6,2179,153.86,7,5,17.85,6.0,1,0,0,0,0,1,1,0,0,0,0,0,1
44875,22.32,1582,126.32,5,4,8.01,9.0,1,0,0,0,0,1,0,1,0,0,0,0,1
39300,18.2,998,67.1,5,4,2.25,15.0,0,1,0,0,1,0,1,0,0,0,0,0,1
32684,21.9,624,37.48,4,4,3.23,8.0,0,1,0,0,0,1,1,0,0,0,0,0,1
41000,20.73,1373,91.1,5,4,5.85,10.0,0,1,0,0,1,0,1,0,0,0,0,0,1
31000,17.92,1086,62.1,5,4,1.75,12.0,0,1,0,0,1,0,1,0,0,0,0,0,1
55000,23.1,998,67.04,5,4,3.5,10.0,0,1,0,0,0,1,1,0,0,0,0,0,1
62084,22.77,1498,98.59,5,4,6.6,12.0,1,0,0,0,1,0,1,0,0,0,0,1,0
38426,24.3,1248,88.5,5,4,9.13,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0
45496,17.0,1497,118.0,5,4,4.75,13.0,0,1,0,0,1,0,1,0,0,0,0,0,1
58407,17.4,1497,117.3,5,4,6.16,11.0,0,1,0,0,1,0,1,0,0,0,1,0,0
88000,11.1,2354,142.0,5,4,5.25,16.0,0,1,0,0,0,1,1,0,0,0,0,0,1
